CAMIS,DBA,CUISINE DESCRIPTION,Latitude, Longitude,AVG_SCORE,AVG_GRADE,ADDRESS,BORO,ZIPCODE,PHONE
50103662,NEW DRAGON PAN,Chinese,40.75577246,-73.80462174,3.00,A,4512 162ND ST Queens 11358,Queens,11358,9174006688
50103673,CITY WINERY NEW YORK,Other,40.743082,-74.00865029,1.00,C,25 11 AVENUE Manhattan 10011,Manhattan,10011,6467516033
50103689,BAKERS DOZEN BAGELS,Bagels/Pretzels,40.70875507,-73.89827,3.00,A,6608 FRESH POND RD Queens 11385,Queens,11385,7183663330
50103690,GENESIS,Tex-Mex,40.74367987,-73.88693885,3.00,A,7804 WOODSIDE AVE Queens 11373,Queens,11373,7184262080
50103692,NAKAJI,Japanese,40.71572244,-73.99639629,3.00,A,48A BOWERY Manhattan 10013,Manhattan,10013,3477082882
50103709,KUNG FU TEA,Coffee/Tea,40.62127443,-74.02638243,3.00,A,8625 5 AVENUE Brooklyn 11209,Brooklyn,11209,6318332265
50103722,ONCE MORE THAI,Thai,40.72110387,-73.98400388,3.00,A,6 CLINTON STREET Manhattan 10002,Manhattan,10002,2122288858
50103724,LENWICH,American,40.77247398,-73.95862122,3.00,A,1332 3 AVENUE Manhattan 10075,Manhattan,10075,2122885288
50103732,SMITH DELI,American,40.69084872,-73.987664,3.00,A,23 SMITH STREET Brooklyn 11201,Brooklyn,11201,7188550405
50103737,GREENBERG'S BAGELS,Bagels/Pretzels,40.68746162,-73.95471503,2.00,B+,1065 BEDFORD AVENUE Brooklyn 11216,Brooklyn,11216,3478600455
50103745,TERRA THAI,Thai,40.72518524,-73.98331741,3.00,A,518 EAST    6 STREET Manhattan 10009,Manhattan,10009,3473457563
50103748,RICE KITCHEN,Asian/Asian Fusion,40.72529345,-74.00350321,2.00,B+,204 SPRING STREET Manhattan 10012,Manhattan,10012,6466092970
50103766,WINDSOR CAFE,American,40.66006509,-73.98065577,2.50,A,220 PROSPECT PARK WEST Brooklyn 11215,Brooklyn,11215,7187889700
50103790,Nicky's Unisex,American,40.71236282,-73.96423891,3.00,A,90 SOUTH    4 STREET Brooklyn 11249,Brooklyn,11249,9736346694
50103803,AKARU SUSHI,Japanese,40.70239893,-73.91615761,3.00,A,201 WYCKOFF AVENUE Brooklyn 11237,Brooklyn,11237,7189287688
50103810,PREVITI PASTA & PIZZA,Pizza,40.74976631,-73.97725505,3.00,A,341 LEXINGTON AVENUE Manhattan 10016,Manhattan,10016,8456612595
50103813,TRADISYON NYC,Filipino,40.76503975,-73.98779461,2.00,B+,790 9 AVENUE Manhattan 10019,Manhattan,10019,6467033439
50103814,MAYA TAQUERIA,Mexican,40.67758209,-73.97967365,3.00,A,168 5 AVENUE Brooklyn 11217,Brooklyn,11217,7183986292
50103829,CHIU'S GARDEN,Other,40.70910625,-73.81822023,3.00,A,13844 84TH DR Queens 11435,Queens,11435,7182973330
50103837,COOL BEANS!,Sandwiches/Salads/Mixed Buffet,40.74883261,-73.91308172,3.00,A,5020 39TH AVE Queens 11377,Queens,11377,6465286982
50103863,CHICK-FIL-A,Chicken,40.58229742,-74.16905259,3.00,A,2655 RICHMOND AVENUE Staten Island 10314,Staten Island,10314,9293435064
50103876,FONTANA PIZZERIA,Pizza,40.71246876,-73.89524152,3.00,A,6526 METROPOLITAN AVE Queens 11379,Queens,11379,7187868292
50103878,SUGARFISH BY SUSHI NOZAWA,Japanese,40.76509116,-73.98209441,3.00,A,1740 BROADWAY Manhattan 10019,Manhattan,10019,3109805165
50103898,PARIS THEATRE,American,40.76377756,-73.97378833,2.33,B+,4 WEST   58 STREET Manhattan 10019,Manhattan,10019,9295322660
50103900,ROLO'S,Italian,40.70186208,-73.90362548,3.00,A,853 ONDERDONK AVENUE Queens 11385,Queens,11385,9178086817
50103908,MICHELADA HOUSE II,Mexican,40.74825181,-73.8780852,3.00,A,8819 ROOSEVELT AVE Queens 11372,Queens,11372,2124706157
50103913,POPBAR POPLAB,Frozen Desserts,40.75129896,-73.98352379,2.40,B+,15 WEST   38 STREET Manhattan 10018,Manhattan,10018,2124448141
50103932,VOYAGER ESPRESSO,Coffee/Tea,40.70877526,-74.00719584,3.00,A,110 WILLIAM STREET Manhattan 10038,Manhattan,10038,2122272744
50103933,CUTE CAT CAFE,Coffee/Tea,40.70679149,-73.89707554,2.00,B+,6669 FRESH POND RD Queens 11385,Queens,11385,6468444496
50103940,Sushi Nonaka/Boka,Asian/Asian Fusion,40.78358186,-73.97801621,2.33,B+,410 AMSTERDAM AVENUE Manhattan 10024,Manhattan,10024,6464540226
50103954,DAE SUNG KOREAN NOODLE,Korean,40.75592338,-73.80459964,3.00,A,4504 162ND ST Queens 11358,Queens,11358,7184600088
50103964,RAS PLANT BASED,Ethiopian,40.67349981,-73.95693442,3.00,A,739 FRANKLIN AVENUE Brooklyn 11238,Brooklyn,11238,7186226220
50103976,ANTOJITOS RESTAURANT & JUICE BAR,Latin American,40.83724247,-73.9078629,1.00,C,1402 CLAY AVENUE Bronx 10456,Bronx,10456,9738557924
50103982,MADAME BONTE,Coffee/Tea,40.7833662,-73.94770922,3.00,A,1834 2 AVENUE Manhattan 10128,Manhattan,10128,3473873747
50103990,MULLIGAN'S,Irish,40.75110909,-73.98050651,2.00,B+,267 MADISON AVENUE Manhattan 10016,Manhattan,10016,2122860207
50103991,HANK'S PIZZA / LAZZARO,Pizza,40.70949401,-74.01181284,3.00,A,110 TRINITY PLACE Manhattan 10006,Manhattan,10006,2127964499
50103992,DAGON,Mediterranean,40.79126638,-73.97423612,3.00,A,2454 BROADWAY Manhattan 10024,Manhattan,10024,2128732466
50104006,CORAL BAY CAFE,Italian,40.49956271,-74.23886367,3.00,A,722 ROCKAWAY STREET Staten Island 10307,Staten Island,10307,7183563501
50104017,GROUND CENTRAL COFFEE COMPANY,Coffee/Tea,40.7476027,-73.97381637,2.00,B+,714 2 AVENUE Manhattan 10016,Manhattan,10016,6465907554
50104019,ANNAPURNA THAKALI KITCHEN,Asian/Asian Fusion,40.74664745,-73.89318097,2.25,B+,7224 ROOSEVELT AVE Queens 11372,Queens,11372,9178189589
50104041,JANE DOE LOUNGE,American,40.75506981,-73.98066056,3.00,A,12 WEST   44 STREET Manhattan 10036,Manhattan,10036,9173883994
50104057,PARKSIDE COFFEE SHOP,American,40.65507019,-73.96134688,1.83,B-,188 PARKSIDE AVENUE Brooklyn 11226,Brooklyn,11226,7182841914
50104061,KENNEDY CHICKEN,Chicken,40.67799669,-73.89180598,1.80,B-,2788 FULTON STREET Brooklyn 11207,Brooklyn,11207,7188019972
50104071,SHAHI DARBAR,Bangladeshi,40.74749849,-73.89335644,3.00,A,7224 BROADWAY Queens 11372,Queens,11372,2124775373
50104077,T-SWIRL CREPE,Pancakes/Waffles,40.76496983,-73.77172198,2.00,B+,3924 BELL BLVD Queens 11361,Queens,11361,6463866895
50104122,CUBANA CAFE,Latin American,40.68256546,-73.99329375,3.00,A,272 SMITH STREET Brooklyn 11231,Brooklyn,11231,9293376476
50104139,BREW MEMORIES,Chinese,40.66786028,-73.98075443,3.00,A,295 7 AVENUE Brooklyn 11215,Brooklyn,11215,6463188378
50104155,ROYAL BAKERY & ROTI,Caribbean,40.67752622,-73.9497682,3.00,A,575 NOSTRAND AVENUE Brooklyn 11216,Brooklyn,11216,7189240739
50104160,SUNDAY TO SUNDAY,American,40.71797554,-73.990296,3.00,A,88 ORCHARD STREET Manhattan 10002,Manhattan,10002,6314554353
50104164,BNY Exec. Dining Hall (16thfloor),American,40.7140476,-74.01161165,3.00,A,240 E GREENWICH ST Manhattan 10007,Manhattan,10007,2128152250
50104168,LOBBY COFFEE,Coffee/Tea,40.7140476,-74.01161165,3.00,A,240 E GREENWICH ST Manhattan 10007,Manhattan,10007,2128152250
50104171,BNY Cafeteria (16th floor),American,40.7140476,-74.01161165,3.00,A,240 E GREENWICH ST Manhattan 10007,Manhattan,10007,2128152250
50104173,GENAO RESTAURANT,Spanish,40.69958341,-73.94423367,2.67,A,162 THROOP AVENUE Brooklyn 11206,Brooklyn,11206,7183840085
50104174,STARBUCKS,Coffee/Tea,40.7140476,-74.01161165,3.00,A,240 E GREENWICH ST Manhattan 10007,Manhattan,10007,2128152250
50104187,RAMEN JIN,Other,40.73992396,-73.78901051,3.00,A,18516 HORACE HARDING EXPY Queens 11365,Queens,11365,9179636176
50104198,GOLDEN KRUST CARIBBEAN BAKERY & GRILL,Caribbean,40.67656928,-73.9007636,3.00,A,1848 EAST NEW YORK AVENUE Brooklyn 11207,Brooklyn,11207,3474047089
50104199,OD'S RESTURANT,Spanish,40.64180712,-74.01740395,2.33,B+,5823 4 AVENUE Brooklyn 11220,Brooklyn,11220,7184925634
50104202,PICCOLI,Italian,40.65487599,-73.97334474,3.00,A,157A PROSPECT PARK SOUTH WEST Brooklyn 11218,Brooklyn,11218,9172267500
50104204,RAVEL EVENTS,American,40.75412417,-73.94906775,3.00,A,808 QUEENS PLZ S Queens 11101,Queens,11101,7182896101
50104214,HOOK & REEL CAJUN SEAFOOD & BAR,Seafood,40.62474482,-73.91780095,3.00,A,2183B RALPH AVENUE Brooklyn 11234,Brooklyn,11234,7187639800
50104227,KENNEDY FRIED CHICKEN,Chicken,40.89380617,-73.8571351,3.00,A,4212 WHITE PLAINS ROAD Bronx 10466,Bronx,10466,7183249203
50104228,SOUTH SLOPE RESTAURANT & BAR,American,40.66774318,-73.98750248,2.67,A,486 5 AVENUE Brooklyn 11215,Brooklyn,11215,9175006558
50104230,WENDY'S,Hamburgers,40.58814766,-74.09067597,2.00,B+,1661 HYLAN BOULEVARD Staten Island 10305,Staten Island,10305,6099242262
50104231,BONDI SUSHI,Japanese,40.7210967,-73.9963491,3.00,A,75 KENMARE ST Manhattan 10012,Manhattan,10012,9293972384
50104248,MOCHIDOKI,Other,40.72476099,-74.0024028,3.00,A,176 SPRING STREET Manhattan 10012,Manhattan,10012,5166447370
50104252,POPEYES LOUISIANA KITCHEN,Chicken,40.73701328,-73.86454159,3.00,A,9623 57TH AVE Queens 11368,Queens,11368,3477619720
50104253,GREY CAFE,Coffee/Tea,40.75795229,-73.78641201,3.00,A,19519 NORTHERN BLVD Queens 11358,Queens,11358,7182292342
50104255,WO HOP NEXT DOOR,Chinese,40.71417993,-73.99875551,1.00,C,15 MOTT STREET Manhattan 10013,Manhattan,10013,9175510233
50104263,LOS TACOS NO.1,Tex-Mex,40.751674,-73.97767668,3.00,A,125 PARK AVE Manhattan 10017,Manhattan,10017,6197409242
50104264,WINGATE NEW YORK MIDTOWN SOUTH 5TH AVE,American,40.75064301,-73.98388126,3.00,A,11 WEST   37 STREET Manhattan 10018,Manhattan,10018,9174091983
50104265,PUBLIC DISPLAY OF AFFECTION,Pizza,40.67719554,-73.98249305,3.00,A,669 UNION STREET Brooklyn 11215,Brooklyn,11215,9066300245
50104273,LA QUINTA MANHATTAN MIDTOWN,Continental,40.75516178,-73.99270168,3.00,A,333 WEST   38 STREET Manhattan 10018,Manhattan,10018,9175141642
50104274,GAGE & TOLLNER,American,40.69158982,-73.98771435,3.00,A,372 FULTON STREET Brooklyn 11201,Brooklyn,11201,3476893677
50104311,LAUGHING MAN CAFE,American,40.71739635,-74.01024503,2.00,B+,184 DUANE STREET Manhattan 10013,Manhattan,10013,9175976871
50104319,POPEYES,Chicken,40.57030065,-74.10990861,3.00,A,2506 HYLAN BOULEVARD Staten Island 10306,Staten Island,10306,7325153831
50104361,KENNEDY FRIED CHICKEN,Chicken,40.63775621,-74.07664477,3.00,A,39 VICTORY BOULEVARD Staten Island 10301,Staten Island,10301,7185247378
50104369,NIKO'S SOUVLAKI,Greek,40.78066931,-73.91712387,2.33,B+,1933 DITMARS BLVD Queens 11105,Queens,11105,9292080196
50104379,DUNKIN',Donuts,40.74927887,-73.98395378,3.00,A,376 5 AVENUE Manhattan 10018,Manhattan,10018,2123959280
50104381,BANG KOK CUISINE,Thai,40.72131919,-73.8454027,3.00,A,10718 70TH RD Queens 11375,Queens,11375,7182614005
50104394,BAR PASQUALE,Italian,40.72133002,-73.99708865,3.00,A,98 KENMARE STREET Manhattan 10012,Manhattan,10012,9175960716
50104399,FESTIVAL,American,40.76165308,-73.96358423,2.00,B+,1155 2 AVENUE Manhattan 10065,Manhattan,10065,9178375197
50104400,MS. KIM'S,Korean,40.74491518,-73.98789214,3.00,A,8 WEST   28 STREET Manhattan 10001,Manhattan,10001,7189382223
50104401,MAMA SUSHI,Japanese,40.83149494,-73.82696198,3.00,A,3478 EAST TREMONT AVENUE Bronx 10465,Bronx,10465,7186848666
50104416,KINSHIP COFFEE,Coffee/Tea,40.77679666,-73.92130622,2.33,B+,2392 21ST ST Queens 11105,Queens,11105,6465122106
50104422,FLIK INTERNATIONAL,Other,40.76028202,-73.98015728,3.00,A,1271 6 AVENUE Manhattan 10020,Manhattan,10020,7043285090
50104433,BAR DALIA,Tapas,40.7634766,-73.92166496,3.00,A,3317 31ST AVE Queens 11106,Queens,11106,7186408060
50104443,NEW BEACH BAR,American,40.59276481,-73.92507057,3.00,A,2722 GERRITSEN AVENUE Brooklyn 11229,Brooklyn,11229,7185525588
50104448,FORTUNE SUSHI,Japanese,40.72744432,-73.78649574,3.00,A,18124 UNION TPKE Queens 11365,Queens,11365,9176604865
50104475,PUNTO ECUATORIANO BAKERY,Latin American,40.74812392,-73.87913567,2.60,A,8630 ROOSEVELT AVE Queens 11372,Queens,11372,3478482553
50104476,OTTAVA/ ST EVES (471 12 STREET),Italian,40.66435513,-73.98036616,3.00,A,1123 8 AVENUE Brooklyn 11215,Brooklyn,11215,9174075786
50104478,VILLAGE CREPERIE,Coffee/Tea,40.72739748,-73.9829777,3.00,A,445 EAST    9 STREET Manhattan 10009,Manhattan,10009,9172620531
50104480,KISMET CATERERS,American,40.8335302,-73.8580203,3.00,A,1995 WESTCHESTER AVENUE Bronx 10462,Bronx,10462,7188285510
50104490,PHO TOP,Asian/Asian Fusion,40.77597025,-73.82443137,2.25,B+,2525 PARSONS BLVD Queens 11354,Queens,11354,9179419999
50104496,PARIS BAGUETTE,Bakery Products/Desserts,40.76968117,-73.98812951,3.00,A,888 10 AVENUE Manhattan 10019,Manhattan,10019,9298410404
50104519,LA COCINA II RESTAURANT,Spanish,40.70384196,-73.94155034,3.00,A,100 MOORE STREET Brooklyn 11206,Brooklyn,11206,7183877330
50104521,DAIGO SUSHI ROLL BAR,Japanese,40.67639161,-73.98451576,3.00,A,527 CARROLL STREET Brooklyn 11215,Brooklyn,11215,9175471157
50104534,SAJHOMA RESTAURANT 3,Spanish,40.69713598,-73.93549765,3.00,A,941 BROADWAY Brooklyn 11206,Brooklyn,11206,7184430243
50104537,MR. LEE'S,American,40.69338613,-73.96643442,3.00,A,471 MYRTLE AVENUE Brooklyn 11205,Brooklyn,11205,9177548431
50104552,GOLDEN DRAGON KITCHEN,Chinese,40.76311379,-73.92093258,3.00,A,3406 31ST AVE Queens 11106,Queens,11106,7187778251
50104562,SSS 99 CENTS MEGA PIZZA,Pizza,40.79903014,-73.94130391,1.00,C,1875 LEXINGTON AVENUE Manhattan 10035,Manhattan,10035,9143038354
50104563,Sushi Teru,Japanese,40.73780126,-74.00565815,3.00,A,615 1/2 HUDSON STREET Manhattan 10014,Manhattan,10014,6469228677
50104584,LIFEWORKS@NBA NYC,American,40.75912577,-73.97640718,3.00,A,645 5TH AVE Manhattan 10022,Manhattan,10022,7326709622
50104589,Ikon Caterers,Caribbean,40.86979545,-73.8445536,3.00,A,3048 FENTON AVENUE Bronx 10469,Bronx,10469,3478528810
50104594,ELI ZABAR MARKET,American,0,0,3.00,A,1 CENTRAL TERMINAL Queens ,Queens,,9295008637
50104598,TACO BELL,Tex-Mex,40.66951878,-73.91186252,3.00,A,1665 PITKIN AVENUE Brooklyn 11212,Brooklyn,11212,9293795080
50104600,HOLYFRUITS JUICE PRESS,Vegan,40.88662535,-73.86110356,2.00,B+,3932A WHITE PLAINS ROAD Bronx 10466,Bronx,10466,3476230932
50104626,AWESUM DIMSUM,Chinese,40.73907382,-73.98375416,3.00,A,160 EAST   23 STREET Manhattan 10010,Manhattan,10010,6463319993
50104628,UPPER DEM XPRESS,Caribbean,40.65074893,-73.93026673,2.33,B+,915 UTICA AVENUE Brooklyn 11203,Brooklyn,11203,3472403811
50104645,ARBY'S,Sandwiches,40.71219982,-73.88662814,3.00,A,6924 METROPOLITAN AVE Queens 11379,Queens,11379,7182556254
50104664,ABE'S CORNER,Jewish/Kosher,40.65489687,-73.95293521,3.00,A,674 ROGERS AVENUE Brooklyn 11226,Brooklyn,11226,7186847828
50104682,SOOTHR,Thai,40.73242096,-73.98728824,3.00,A,204 EAST   13 STREET Manhattan 10003,Manhattan,10003,2128449789
50104702,NOSTRAND INN,American,40.65566969,-73.95008386,1.00,C,1285 NOSTRAND AVENUE Brooklyn 11226,Brooklyn,11226,3473053086
50104704,SPIRIT & BELL,Other,0,0,3.00,A,1 CENTRAL TERMINAL Queens ,Queens,,7037237264
50104710,STARBUCKS,Coffee/Tea,40.58725745,-73.95369234,3.00,A,1600 SHEEPSHEAD BAY RD Brooklyn 11235,Brooklyn,11235,7183323999
50104712,LOS 3 CHARROS MEXICAN RESTAURANT,Spanish,40.80001738,-73.95115268,3.00,A,57 LENOX AVENUE Manhattan 10026,Manhattan,10026,6466780891
50104718,THE WAY CAFE,Coffee/Tea,40.82795384,-73.85012607,3.00,A,1015 CASTLE HILL AVENUE Bronx 10472,Bronx,10472,3478732955
50104725,RALPHS ICES,Frozen Desserts,40.5373775,-74.15035304,3.00,A,4212 HYLAN BOULEVARD Staten Island 10308,Staten Island,10308,9179218222
50104728,EL GALLO TAQUERIA,Mexican,40.72011955,-73.99591986,3.00,A,369 BROOME STREET Manhattan 10013,Manhattan,10013,9173354643
50104732,LITTLENECK,Seafood,40.67726741,-73.98618117,3.00,A,288 3 AVENUE Brooklyn 11215,Brooklyn,11215,9173630264
50104748,TALLGRASS BURGER,Hamburgers,40.73049634,-73.98316814,3.00,A,214 1 AVENUE Manhattan 10009,Manhattan,10009,2122532990
50104750,CANCUN CAFE,Mexican,40.69258402,-73.85803671,3.00,A,8605 JAMAICA AVE Queens 11421,Queens,11421,3477206177
50104757,LOS CATRACHOS,Spanish,40.8537123,-73.88783554,3.00,A,615 CRESCENT AVENUE Bronx 10458,Bronx,10458,6462718254
50104759,SHINN EAST,Chinese/Japanese,40.72646173,-73.98450048,3.00,A,119 EAST    7 STREET Manhattan 10009,Manhattan,10009,9172389665
50104767,HILL COUNTRY,American,0,0,3.00,A,1 CENTRAL TERMINAL Queens ,Queens,,9732067277
50104779,AUNT JAKE'S,Italian,40.77445952,-73.95424404,3.00,A,1555 2 AVENUE Manhattan 10028,Manhattan,10028,9172795710
50104781,CHEF PAPA,Southeast Asian,40.75999289,-73.80402454,2.25,B+,4205 162ND ST Queens 11358,Queens,11358,9175028510
50104786,HORN'S HOOK TAVERN,American,40.77465306,-73.95100888,3.00,A,1589 1 AVENUE Manhattan 10028,Manhattan,10028,2128791500
50104788,LOULOU,French,40.74274197,-74.0003284,1.67,B-,176 8 AVENUE Manhattan 10011,Manhattan,10011,9172925624
50104791,CHO-SEN GARDEN,Jewish/Kosher,40.73206995,-73.84914824,3.00,A,6443 108TH ST Queens 11375,Queens,11375,7182751300
50104793,TACO BELL,Tex-Mex,40.57550622,-73.97897769,3.00,A,1047 SURF AVENUE Brooklyn 11224,Brooklyn,11224,9294818601
50104795,LEVAIN BAKERY,Bakery Products/Desserts,40.78164707,-73.97940344,3.00,A,351 AMSTERDAM AVENUE Manhattan 10024,Manhattan,10024,9174643782
50104801,CHIPOTLE MEXICAN GRILL #3478,Tex-Mex,40.73514255,-73.87528392,3.00,A,8801 QUEENS BLVD Queens 11373,Queens,11373,6143187413
50104803,CHIPOTLE MEXICAN GRILL,Tex-Mex,40.7467975,-73.88377566,3.00,A,4037 82ND ST Queens 11373,Queens,11373,3475071261
50104804,CHIPOTLE MEXICAN GRILL,Tex-Mex,40.83415089,-73.94482151,3.00,A,3781 BROADWAY Manhattan 10032,Manhattan,10032,6143187413
50104807,DIVINA PIZZA,Pizza,40.61115682,-73.96258615,3.00,A,1895 CONEY ISLAND AVENUE Brooklyn 11230,Brooklyn,11230,3472542496
50104810,CARNEVAL,Spanish,40.71100459,-73.95063382,1.50,B-,507 GRAND STREET Brooklyn 11211,Brooklyn,11211,3477213193
50104811,PLEIN AIR,French,40.70269709,-73.90110686,3.00,A,6838 FOREST AVE Queens 11385,Queens,11385,8147770304
50104813,PANETINO BAKERY,Bakery Products/Desserts,40.7580081,-73.87429161,3.00,A,3213 JUNCTION BLVD Queens 11369,Queens,11369,3472996821
50104822,167 EMPANADAS RD,Sandwiches/Salads/Mixed Buffet,40.83497002,-73.91905079,2.00,B+,109 EAST  167 STREET Bronx 10452,Bronx,10452,9176707078
50104827,SOCIAL HOUSE,Coffee/Tea,40.71057389,-73.96642573,3.00,A,60 BROADWAY Brooklyn 11249,Brooklyn,11249,6315786030
50104830,STARBUCKS COFFEE,Coffee/Tea,40.65579279,-74.00840827,3.00,A,241 37 STREET Brooklyn 11232,Brooklyn,11232,9292989559
50104832,LOS MISMOS AMIGOS RESTAURANT,Latin American,40.75000047,-73.8613787,2.00,B+,10411 ROOSEVELT AVE Queens 11368,Queens,11368,3472685822
50104841,STARBUCKS COFFEE #14090,Coffee/Tea,40.59981217,-73.9417858,3.00,A,3454 NOSTRAND AVENUE Brooklyn 11229,Brooklyn,11229,9293050022
50104848,TRES SABORES MEXICAN RESTAURANT,Latin American,40.76499467,-73.88590256,2.00,B+,8303 24 AVE Queens 11370,Queens,11370,3474097030
50104855,NEW CHINA FRESH,Chinese,40.70603308,-73.83143312,3.00,A,11924 METROPOLITAN AVE Queens 11415,Queens,11415,7188491888
50104856,HAPPY GARDEN CHINESE RESTAURANT,Chinese,40.84478888,-73.88207493,3.00,A,906 EAST  180 STREET Bronx 10460,Bronx,10460,7186841335
50104860,NOVA SOCCER CLUB,Coffee/Tea,40.70384678,-73.90390031,3.00,A,775 WOODWARD AVENUE Queens 11385,Queens,11385,9173743854
50104869,UPTOWN POKE,Japanese,40.78663907,-73.9757871,3.00,A,506 AMSTERDAM AVENUE Manhattan 10024,Manhattan,10024,2127871123
50104871,WELL & BY DURST: CAFE 64,American,40.71327345,-74.01281992,3.00,A,1 WORLD TRADE CTR Manhattan 10007,Manhattan,10007,8455514076
50104876,NOODLE SUPER NO I,Chinese,40.73226376,-73.98176771,1.00,C,265 1 AVENUE Manhattan 10003,Manhattan,10003,2125290539
50104879,TRINI GIRL WEST INDIAN CUISINE,Caribbean,40.67698279,-73.94984432,3.00,A,628 NOSTRAND AVENUE Brooklyn 11216,Brooklyn,11216,3472406999
50104881,LITTLE TIFFIN,Thai,40.7322123,-73.95457986,3.00,A,970 MANHATTAN AVENUE Brooklyn 11222,Brooklyn,11222,9178639496
50104882,LEVAIN BAKERY,Bakery Products/Desserts,40.71583045,-73.95898478,3.00,A,164 NORTH    4 STREET Brooklyn 11211,Brooklyn,11211,9174643785
50104889,DON PEPE TORTAS Y JUGOS,Mexican,40.65114886,-74.00403627,3.00,A,3908 5 AVENUE Brooklyn 11232,Brooklyn,11232,7184353326
50104890,BEL-FRIES,Chicken,40.72023979,-73.9882574,3.00,A,132 LUDLOW STREET Manhattan 10002,Manhattan,10002,6466554869
50104893,SWEET EXPRESSIONS,Frozen Desserts,40.66839907,-73.94229886,3.00,A,310 KINGSTON AVENUE Brooklyn 11213,Brooklyn,11213,7186130188
50104907,TRINIJAM BK ROTI BAR & GRILL,Caribbean,40.64265877,-73.90221953,3.00,A,9501 FLATLANDS AVENUE Brooklyn 11236,Brooklyn,11236,7189860215
50104919,MUZ MUZ,Coffee/Tea,40.71254962,-73.94404964,3.00,A,296 GRAHAM AVENUE Brooklyn 11211,Brooklyn,11211,6462104360
50104920,VINEAPPLE,American,40.69821889,-73.99313709,3.00,A,71 PINEAPPLE STREET Brooklyn 11201,Brooklyn,11201,3477991035
50104930,LAILEILEI JUICE & SNACK BAR,Latin American,40.8194435,-73.90204549,2.00,B+,832 WESTCHESTER AVENUE Bronx 10455,Bronx,10455,3472972460
50104945,TB COMMON,New American,40.75370804,-73.9786,3.00,A,335 MADISON AVENUE Manhattan 10017,Manhattan,10017,9294999816
50104946,NEW HAPPY GOLDEN HOUSE,Chinese,40.68247854,-73.8360106,2.00,B+,10504 LIBERTY AVE Queens 11417,Queens,11417,7186595909
50104950,TANDOORI KITCHEN,Indian,40.66793262,-73.78100952,1.00,C,15412 ROCKAWAY BLVD Queens 11434,Queens,11434,3476767746
50104951,NOEL'S PIZZA 1.,Pizza,40.86051828,-73.92768882,2.00,B+,92 NAGLE AVENUE Manhattan 10040,Manhattan,10040,6464967431
50104953,TROPILYZ III RESTAURANT,Latin American,40.8164431,-73.91917096,3.00,A,358 EAST  149 STREET Bronx 10455,Bronx,10455,7187109724
50104957,THE SANDWICH SHOP,Sandwiches,40.5525034,-74.15086221,3.00,A,61 GIFFORDS LANE Staten Island 10308,Staten Island,10308,9177441324
50104958,ONE MORE CHARM,Thai,40.66977037,-73.97918578,3.00,A,236 7 AVENUE Brooklyn 11215,Brooklyn,11215,9292502052
50104959,7 ELEPHANTS,Thai,40.71431369,-73.98696705,3.00,A,221 EAST BROADWAY Manhattan 10002,Manhattan,10002,9293261203
50104962,EMPANADAS RD,Latin American,0,0,2.50,A,1971 DR MARTIN L KING JR BLVE Bronx ,Bronx,,3477264990
50104966,LAMBDA LOUNGE,Other,0,0,3.00,A,2256 ADAM CLAYTON POWELL JR BOULEVARD Manhattan ,Manhattan,,3478984898
50104980,5 STAR PIZZA,Pizza,40.87918621,-73.87462213,2.00,B+,295 EAST GUN HILL ROAD Bronx 10467,Bronx,10467,3478437342
50104991,BONBERI MART,Vegetarian,40.73566025,-74.00725649,3.00,A,321 WEST   11 STREET Manhattan 10014,Manhattan,10014,9176933743
50104992,AU JUS UPPER WEST SIDE,Barbecue,40.79668631,-73.97031168,2.00,B+,2621 BROADWAY Manhattan 10025,Manhattan,10025,9176757612
50105008,KRISPY KREME DOUGHNUT,Donuts,40.71052627,-74.00935303,2.00,B+,200 BROADWAY Manhattan 10038,Manhattan,10038,2127768060
